ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είYes σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;
576,4/7/2023 18:08:20,"Backend, AI / ML",Python,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,1 - 10,Όχι,Bachelor's,CS,14400,14400,1,Ελλάδα,Αττική,,Ναι,"Backend, AI / ML",Python
577,4/7/2023 20:15:20,Backend,PHP,5,Ναι,Άντρας,Απομακρυσμένα,Σέρρες,Σέρρες,501+,Όχι,PhD,Ηλεκτρολόγος μηχανικός και μηχανικός υπολογιστών,3000,42000,5,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,PHP
578,4/8/2023 11:47:44,Backend,Java,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,ΤΕΙ Λογιστικής ,16800,16800,1,Ελλάδα,Αττική,,Όχι,Backend,Java
579,4/8/2023 20:39:59,Cybersecurity,not a dev,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Master,"1) Ηλεκτρολόγος Μηχανικός & Τεχνολογίας Υπολογιστών 2) Κατανεμημένα συστήματα, ασφάλεια και αναδυόμενες τεχνολογίες πληροφορίας",24611,24611,3,Ελλάδα,Αττική,,Ναι,Cybersecurity,-
580,4/9/2023 2:59:51,"Backend, Frontend","Python, JavaScript",2,Όχι,Άντρας,Στον χώρο του εργοδότη,Σέρρες,,11 - 50,Όχι,Master,"Πληροφορικής, Ανάλυση δεδομένων",13300,13300,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","Python, JavaScript"
581,4/9/2023 12:46:02,Frontend,JavaScript,1,Όχι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Οικονομικά,12350,12350,1,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
582,4/9/2023 13:31:43,Backend,PHP,2,Όχι,Άντρας,Απομακρυσμένα,Χαλκιδα,Αθήνα,101 - 200,Όχι,Bachelor's,ΗΜΜΥ ΕΜΠ,20500,20500,2,Ελλάδα,Αττική,,Ναι,Backend,PHP
583,4/10/2023 2:46:24,Beta cae systems ,C++,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,201 - 500,Όχι,Master,Ηλεκτρολόγων μηχανικών και μηχανικών υπολογιστών ,24900,24900,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Beta cae systems,C++
584,4/10/2023 8:54:37,Backend,"JavaScript, PHP",12,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Βιέννη,11 - 50,Ναι,Bachelor's,Bsc Physics,20400,20400,10+,Εξωτερικό,-,,Ναι,Backend,"JavaScript, PHP"
585,4/10/2023 19:53:18,Backend,JavaScript,7,Όχι,Άντρας,Στον χώρο του εργοδότη,London,London,11 - 50,Ναι,Master,Computer Science,32582,32582,7,Εξωτερικό,-,,Ναι,Backend,JavaScript
586,4/11/2023 9:45:01,"Backend, Frontend","Java, Python, JavaScript",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,ΠΛΗΡΟΦΟΡΙΚΉ,16100,16100,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","Java, Python, JavaScript"
587,4/12/2023 9:28:59,DB support engineer,Java,3,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Πάτρα,501+,Όχι,Master,"BSc Electrical Engineering, MSC ICT, MSc ICS",19000,19000,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,DBA,Java
588,4/12/2023 12:23:15,Frontend,"JavaScript, Typescript",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Computer Science and Communications,26754,26754,4,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, TypeScript"
589,4/12/2023 12:38:10,"Backend, Cybersecurity",C#,8,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Ναι,Bachelor's,Computer Science and Telecommunications,29640,29640,8,Ελλάδα,Αττική,,Ναι,"Backend, Cybersecurity",C#
590,4/12/2023 13:17:30,Frontend,JavaScript,14,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Μηχανικός Πληροφορικής - Πανεπιστήμιο Δυτικής Αττικής,66000,66000,10+,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
591,4/12/2023 13:17:42,"Backend, Frontend","Java, JavaScript",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστών,19500,19500,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","Java, JavaScript"
592,4/12/2023 13:22:01,"Backend, Middleware",Java,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,"BSc Electronic Engineer(Τ.Ε.Ι.), MBA",15564,15564,2,Ελλάδα,Αττική,,Ναι,"Backend, Middleware",Java
593,4/12/2023 13:29:10,"Backend, Frontend","Python, JavaScript",12,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Software Engineering,35000,35000,10+,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","Python, JavaScript"
594,4/12/2023 13:51:58,DevOps,"Python, Bash",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Μηχανικός Η/Υ και Πληροφορικής,29432,29432,4,Ελλάδα,Αττική,,Ναι,SRE / DevOps,"Python, Bash"
595,4/12/2023 13:55:55,Frontend,JavaScript,4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,26114,26114,4,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
596,4/12/2023 14:46:28,"Backend, Frontend","Java, JavaScript",1,Όχι,Άντρας,Απομακρυσμένα,Σέρρες,Πειραιά,11 - 50,Όχι,Λύκειο,,14000,14000,1,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","Java, JavaScript"
597,4/12/2023 14:59:59,Backend,Java,7,Όχι,Άντρας,Και τα δύο,Αθήνα,,11 - 50,Όχι,Bachelor's,Compute Science,26000,26000,7,Ελλάδα,Αττική,,Ναι,Backend,Java
598,4/12/2023 15:43:12,"Backend, Frontend",C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Master,Computing & ICT,14760,14760,2,Ελλάδα,Αττική,,Ναι,"Backend, Frontend",C#
599,4/12/2023 16:21:31,"Backend, Frontend",C#,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,51 - 100,Ναι,Master,ΠΛΗΡΟΦΟΡΙΚΗ ΚΑΙ ΤΗΛ/ΝΙΕΣ,9400,9400,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend",C#
600,4/12/2023 16:34:07,"Backend, DevOps, AI / ML","Java, Python",10,Όχι,Άντρας,Απομακρυσμένα,Copenhagen ,Copenhagen ,501+,Όχι,Master,Mathematical Modeling and Computation,67200,67200,10+,Εξωτερικό,-,,Ναι,"Backend, SRE / DevOps, AI / ML","Java, Python"
601,4/12/2023 16:49:04,Backend,Java,24,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,ΠΤΥΧΙΟ ΠΛΗΡΟΦΟΡΙΚΗΣ ΑΕΙ,25363,25363,10+,Ελλάδα,Αττική,,Ναι,Backend,Java
602,4/12/2023 17:33:47,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,ΠΜΣ ΠΛΗΡΟΦΟΡΙΚΗΣ,20500,20500,2,Ελλάδα,Αττική,,Ναι,Backend,Java
603,4/12/2023 19:22:46,"Backend, Frontend","C#, JavaScript",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Διοικιση επιχειρησεων,21000,21000,2,Ελλάδα,Αττική,,Όχι,"Backend, Frontend","C#, JavaScript"
604,4/12/2023 19:31:54,"Backend, Frontend",JavaScript,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,"Applied Informatics, Computer Science and Technology",16800,16800,1,Ελλάδα,Αττική,,Ναι,"Backend, Frontend",JavaScript
605,4/12/2023 19:34:10,Desktop apps,Python,1,Ναι,Άντρας,Και τα δύο,Brussels ,,501+,Όχι,Bachelor's,Mechanical Engineering and Aeronautics Department University of Patras,33000,33000,1,Εξωτερικό,-,,Ναι,Desktop Apps,Python
606,4/12/2023 20:02:22,Frontend,JavaScript,8,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,11 - 50,Όχι,Bachelor's,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστών,35560,35560,8,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
607,4/12/2023 20:18:08,Frontend,"JavaScript, TypeScript",1,Όχι,Άντρας,Και τα δύο,Σπάρτη,Αθήνα,101 - 200,Όχι,Bachelor's,WEB-BASED ARTIFICIAL INTELLIGENCE GAMES,14.5,14500,1,Ελλάδα,Αττική,,Ναι,Frontend,"JavaScript, TypeScript"
608,4/12/2023 21:59:16,Data Engineering,"Python, Bash, SQL",2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,MEng of Applied Mathematics and Physical Sciences,13324,13324,2,Ελλάδα,Αττική,,Ναι,Data Scientist / Data Engineer,"Python, Bash, SQL"
609,4/12/2023 22:01:48,DevOps,Python,7,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,ΙΕΚ,τεχνικος δικτυων και τηλεπικοινωνιων,26600,26600,7,Ελλάδα,Αττική,,Ναι,SRE / DevOps,Python
610,4/12/2023 23:38:01,Frontend,JavaScript,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Applied Mathematical and Physical Sciences,26.07,26.07,4,Ελλάδα,Αττική,,Όχι,Frontend,JavaScript
611,4/13/2023 0:43:53,Backend,C#,1,Όχι,Άντρας,Απομακρυσμένα,Βόλος,Βόλος,51 - 100,Ναι,Master,Δίπλωμα Ηλεκτρολόγου Μηχανικού και Μηχανικού Υπολογιστών,14000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,C#
612,4/13/2023 13:33:04,Desktop apps,C#,4,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Bachelor's,Εφαρμοσμένης Πληροφορικής,14000,14000,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Desktop Apps,C#
613,4/13/2023 13:41:33,"Backend, Frontend","Python, JavaScript",5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πληροφορικης,60000,60000,5,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","Python, JavaScript"
614,4/13/2023 19:07:46,Full Stack Developer,"JavaScript, PHP",2,Όχι,Άντρας,Και τα δύο,Αθήνα,,1 - 10,Όχι,Master,"Bachelor: ΠΛΗΡΟΦΟΡΙΚΉ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΕΣ
Master: ΨΗΦΙΑΚΕΣ ΕΠΙΚΟΙΝΩΝΙΕΣ ΚΑΙ ΔΙΚΤΥΑ",11.214,11214,2,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","JavaScript, PHP"
615,4/13/2023 22:21:59,"Backend, AI / ML","Python, JavaScript, Bash",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Darmstadt,,501+,Όχι,Master,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστών,9600,9600,1,Εξωτερικό,-,,Ναι,"Backend, AI / ML","Python, JavaScript, Bash"
616,4/14/2023 0:24:37,Backend,Java,2,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,Master,"Πληροφορική και Τηλεπικοινωνίες, Επιστήμη Υπολογιστών ",1337,18718,2,Ελλάδα,Αττική,,Ναι,Backend,Java
617,4/14/2023 17:45:53,Backend,Java,1,Ναι,Γυναίκα,Στον χώρο του εργοδότη,Αθήνα,,1 - 10,Όχι,Master,ΠΜΣ ΠΛΗΡΟΦΟΡΙΚΗΣ,11.1,11100,1,Ελλάδα,Αττική,,Ναι,Backend,Java
618,4/14/2023 18:27:38,Test Automation Engineer,C#,2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Λύκειο,,16632,16632,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Όχι,QA Engineer / QA Automation Engineer,C#
619,4/14/2023 21:19:10,"Backend, Frontend",C#,5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Ναι,Master,Bsc/Msc Computer Science,28000,28000,5,Ελλάδα,Αττική,,Ναι,"Backend, Frontend",C#
620,4/15/2023 23:35:56,"Backend, Frontend","JavaScript, Groovy",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,Πάτρα,101 - 200,Όχι,Master,Department of Computer Engineering & Informatics,10920,10920,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","JavaScript, Groovy"
621,4/16/2023 21:28:46,Desktop apps,"C++, Python",6,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,201 - 500,Όχι,Master,Mechanical Engineer,26000,26000,6,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Desktop Apps,"C++, Python"
622,4/17/2023 10:50:24,Mobile apps,"C, Swift, Kotlin",2,Όχι,Άντρας,Στον χώρο του εργοδότη,Λευκωσία ,,51 - 100,Όχι,Bachelor's,Ηλεκτρολόγος μηχανικός ,19700,19700,2,Εξωτερικό,-,,Ναι,Mobile Apps,"C, Swift, Kotlin"
623,4/17/2023 16:11:45,"Backend, Frontend, DevOps, Mobile apps, Desktop apps","Java, C#, JavaScript, Bash",5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Bachelor's,ΨΗΦΙΑΚΑ ΣΥΣΤΗΜΑΤΑ,1750,24500,5,Ελλάδα,Αττική,,Ναι,"Backend, Frontend, SRE / DevOps, Mobile Apps, Desktop Apps","Java, C#, JavaScript, Bash"
624,4/17/2023 20:52:01,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Informatics,14524,14524,2,Ελλάδα,Αττική,,Ναι,Backend,Java
625,4/17/2023 22:15:59,Mobile apps,"Java, Kotlin",5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Advanced Informatics and Computing System,24000,24000,5,Ελλάδα,Αττική,,Ναι,Mobile Apps,"Java, Kotlin"
626,4/17/2023 23:07:43,AI / ML,Python,4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Master,Computer Science,20000,20000,4,Ελλάδα,Αττική,,Ναι,AI / ML,Python
627,4/18/2023 14:05:02,DevOps,"Python, Bash",2,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,BSc Computer Science,25000,25000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,SRE / DevOps,"Python, Bash"
628,4/18/2023 15:22:48,FullStack,"C#, Angular",7,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Master,Επιστήμη της Πληροφορικής (ΑΠΘ),26000,26000,7,Ελλάδα,Αττική,,Ναι,"Backend, Frontend","C#, TypeScript"
629,4/18/2023 16:37:11,Backend,C#,4,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Ναι,Χωρίς Δευτεροβάθμια Εκπαίδευση,,26040,26040,4,Ελλάδα,Αττική,,Όχι,Backend,C#
630,4/18/2023 23:20:46,"Backend, Frontend","Python, Angular",4,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Πάτρα,201 - 500,Όχι,Bachelor's,Bachelor's in Computer Engineering & Communications,22400,22400,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","Python, TypeScript"
631,4/19/2023 10:15:24,"Backend, Frontend, DevOps, AI / ML, Cybersecurity",Python,15,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Ναι,PhD,computer science,35000,35000,10+,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend, SRE / DevOps, AI / ML, Cybersecurity",Python
632,4/19/2023 11:39:18,AI / ML,Python,2,Όχι,Άντρας,Και τα δύο,Stockholm,Stockholm,51 - 100,Όχι,Master,"Computer Science BSc, Machine Learning MSc",30734,30734,2,Εξωτερικό,-,,Ναι,AI / ML,Python
633,4/19/2023 23:30:44,Backend, Perl,19,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Master,"Πληροφορικής Α.Π.Θ., Υπολογιστικά Συστήματα MSc. ΕΚΠΑ, ",34000,34000,10+,Ελλάδα,Αττική,,Ναι,Backend,Perl
634,4/21/2023 16:49:40,"Desktop apps, Embedded",C++,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Μηχανικος Η/Υ και πληροφορικής,18380,18380,4,Ελλάδα,Αττική,,Ναι,"Desktop Apps, FPGA / ASIC / Embedded",C++
635,4/22/2023 17:10:33,AI / ML,Python,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Machine Learning,24000,24000,2,Ελλάδα,Αττική,,Ναι,AI / ML,Python
636,4/22/2023 19:18:19,FPGA/ASIC ,VHDL,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Ηλεκτρολόγος Μηχανικός και Μηχανικός Ηλεκτρονικών Υπολογιστών,17780,17780,4,Ελλάδα,Αττική,,Ναι,FPGA / ASIC / Embedded,VHDL
637,4/24/2023 22:05:17,"Backend, Frontend",PHP,2,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,Μηχανικός λογισμικού ,19000,19000,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend",PHP
638,4/24/2023 23:17:16,"Backend, DevOps","Python, Bash",8,Όχι,Άντρας,Απομακρυσμένα,Nicosia,London,11 - 50,Ναι,Master,MSc Computer Science,35000,35000,8,Εξωτερικό,-,,Ναι,"Backend, SRE / DevOps","Python, Bash"
639,4/25/2023 12:49:46,Backend,Python,3,Όχι,Άντρας,Και τα δύο,Ηράκλειο,Καστοριά,11 - 50,Όχι,Master,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ,22400,22400,3,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,Python
640,4/25/2023 14:02:46,Backend,"C++, VB.NET, FORTRAN",20,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Master,MSc in Civil Engineering with Computing,43000,43000,10+,Ελλάδα,Αττική,,Ναι,Backend,"C++, Visual Basic, FORTRAN"
641,4/25/2023 21:19:59,Backend,C#,10,Όχι,Άντρας,Και τα δύο,Αθήνα,,1 - 10,Όχι,Λύκειο,,21000,21000,10+,Ελλάδα,Αττική,,Όχι,Backend,C#
642,4/26/2023 12:12:28,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,Απόφοιτος Πληροφορικής ΑΠΘ,22876,22876,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,Java
643,4/26/2023 20:31:37,Frontend,JavaScript,9,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Master,Master in Informatics,30000,30000,9,Ελλάδα,Αττική,,Ναι,Frontend,JavaScript
644,4/26/2023 20:47:04,"Backend, Frontend, Mobile apps, AI / ML","Python, JavaScript, PHP",1,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,"Bachelor of Applied Science - BASc, Information Technology",11200,11200,1,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend, Mobile Apps, AI / ML","Python, JavaScript, PHP"
645,4/26/2023 21:47:55,Software testing in embedded systems,Python,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,501+,Όχι,Master,"Physics, Economics",26000,26000,1,Ελλάδα,Αττική,,Όχι,FPGA / ASIC / Embedded,Python
646,4/26/2023 23:08:23,"Backend, Frontend","JavaScript, PHP",2,Ναι,Άντρας,Απομακρυσμένα,Αρχαία Ολυμπία,Αρχαία Ολυμπία ,1 - 10,Όχι,Bachelor's,Software Engineer,16800,16800,2,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend","JavaScript, PHP"
647,4/27/2023 0:48:53,AI / ML,"Python, JavaScript",17,Ναι,Άντρας,Και τα δύο,Λάρνακα ,Λεμεσός ,11 - 50,Όχι,Bachelor's,Ηλεκτρονικός μηχανικός ηλεκτρονικών υπολογιστών ,41600,41600,10+,Ελλάδα,-,,Ναι,AI / ML,"Python, JavaScript"
648,4/27/2023 16:56:18,"Backend, Frontend",X++,4,Όχι,Άντρας,Και τα δύο,Καβάλα,Καβαλα,201 - 500,Όχι,Master,Μηχανικος Πληροφορικής ,24000,24000,4,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,"Backend, Frontend",X++
649,4/27/2023 18:15:45,Backend,Java,15,Ναι,Άντρας,Και τα δύο,Πάτρα,Πάτρα,501+,Ναι,Master,"Μηχανικος Η/Υ & Πληροφορικης, Πολυτεχνικη σχολη Πανεπιστημιο Πατρας",34000,34000,10+,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Backend,Java
650,4/27/2023 21:23:55,BI,"JavaScript, SQL",2,Όχι,Άντρας,Απομακρυσμένα,Λουτράκι,Λουτράκι,1 - 10,Όχι,Bachelor's,Πληροφορική,16200,16200,2,Ελλάδα,Αττική,,Ναι,BI / Data Analysis,"JavaScript, SQL"
651,4/30/2023 0:16:50,Frontend,JavaScript,5,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Master,Managment Information System,21000,21000,5,Ελλάδα,Υπόλοιπη Ελλάδα,,Ναι,Frontend,JavaScript
652,5/1/2023 14:41:36,Backend,C#,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Computer science and information technology,1807.66,25298,6,Ελλάδα,Αττική,,Ναι,Backend,C#
653,5/1/2023 21:09:24,Backend,Abap,2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Ναι,Master,Μηχανικός πληροφορικών και επικοιν. Συστημάτων ,13100,13100,2,Ελλάδα,Αττική,,Ναι,Backend,Abap
